"","cbsa_code","metro_name","fips"
"1677","44500","Stephenville, TX","48143"
"1678","44540","Sterling, CO","08075"
"1679","44580","Sterling, IL","17195"
"1680","44620","Stevens Point, WI","55097"
"1681","44660","Stillwater, OK","40119"
"1682","44700","Stockton, CA","06077"
"1683","44740","Storm Lake, IA","19021"
"1684","44780","Sturgis, MI","26149"
"1685","44860","Sulphur Springs, TX","48223"
"1686","44900","Summerville, GA","13055"
"1687","44940","Sumter, SC","45027"
"1688","44940","Sumter, SC","45085"
"1689","44980","Sunbury, PA","42097"
"1690","45000","Susanville, CA","06035"
"1691","45020","Sweetwater, TX","48353"
"1692","45060","Syracuse, NY","36053"
"1693","45060","Syracuse, NY","36067"
"1694","45060","Syracuse, NY","36075"
"1695","45140","Tahlequah, OK","40021"
"1696","45180","Talladega-Sylacauga, AL","01121"
"1697","45220","Tallahassee, FL","12039"
"1698","45220","Tallahassee, FL","12065"
"1699","45220","Tallahassee, FL","12073"
"1700","45220","Tallahassee, FL","12129"
"1701","45300","Tampa-St. Petersburg-Clearwater, FL","12053"
"1702","45300","Tampa-St. Petersburg-Clearwater, FL","12057"
"1703","45300","Tampa-St. Petersburg-Clearwater, FL","12101"
"1704","45300","Tampa-St. Petersburg-Clearwater, FL","12103"
"1705","45340","Taos, NM","35055"
"1706","45380","Taylorville, IL","17021"
"1707","45460","Terre Haute, IN","18021"
"1708","45460","Terre Haute, IN","18121"
"1709","45460","Terre Haute, IN","18153"
"1710","45460","Terre Haute, IN","18165"
"1711","45460","Terre Haute, IN","18167"
"1712","45500","Texarkana, TX-AR","05081"
"1713","45500","Texarkana, TX-AR","05091"
"1714","45500","Texarkana, TX-AR","48037"
"1715","45520","The Dalles, OR","41065"
"1716","45540","The Villages, FL","12119"
"1717","45580","Thomaston, GA","13293"
"1718","45620","Thomasville, GA","13275"
"1719","45660","Tiffin, OH","39147"
"1720","45700","Tifton, GA","13277"
"1721","45740","Toccoa, GA","13257"
"1722","45780","Toledo, OH","39051"
"1723","45780","Toledo, OH","39095"
"1724","45780","Toledo, OH","39123"
"1725","45780","Toledo, OH","39173"
"1726","45820","Topeka, KS","20085"
"1727","45820","Topeka, KS","20087"
"1728","45820","Topeka, KS","20139"
"1729","45820","Topeka, KS","20177"
"1730","45820","Topeka, KS","20197"
"1731","45860","Torrington, CT","09005"
"1732","45900","Traverse City, MI","26019"
"1733","45900","Traverse City, MI","26055"
"1734","45900","Traverse City, MI","26079"
"1735","45900","Traverse City, MI","26089"
"1736","45940","Trenton-Princeton, NJ","34021"
"1737","45980","Troy, AL","01109"
"1738","46020","Truckee-Grass Valley, CA","06057"
"1739","46060","Tucson, AZ","04019"
"1740","46100","Tullahoma-Manchester, TN","47031"
"1741","46100","Tullahoma-Manchester, TN","47051"
"1742","46100","Tullahoma-Manchester, TN","47127"
"1743","46140","Tulsa, OK","40037"
"1744","46140","Tulsa, OK","40111"
"1745","46140","Tulsa, OK","40113"
"1746","46140","Tulsa, OK","40117"
"1747","46140","Tulsa, OK","40131"
"1748","46140","Tulsa, OK","40143"
"1749","46140","Tulsa, OK","40145"
"1750","46180","Tupelo, MS","28057"
"1751","46180","Tupelo, MS","28081"
"1752","46180","Tupelo, MS","28115"
"1753","46180","Tupelo, MS","28117"
"1754","46220","Tuscaloosa, AL","01063"
"1755","46220","Tuscaloosa, AL","01065"
"1756","46220","Tuscaloosa, AL","01107"
"1757","46220","Tuscaloosa, AL","01125"
"1758","46300","Twin Falls, ID","16053"
"1759","46300","Twin Falls, ID","16083"
"1760","46340","Tyler, TX","48423"
"1761","46380","Ukiah, CA","06045"
"1762","46420","Union, SC","45087"
"1763","46460","Union City, TN","47131"
"1764","46500","Urbana, OH","39021"
"1765","46520","Urban Honolulu, HI","15003"
"1766","46540","Utica-Rome, NY","36043"
"1767","46540","Utica-Rome, NY","36065"
"1768","46620","Uvalde, TX","48463"
"1769","46660","Valdosta, GA","13027"
"1770","46660","Valdosta, GA","13101"
"1771","46660","Valdosta, GA","13173"
"1772","46660","Valdosta, GA","13185"
"1773","46700","Vallejo, CA","06095"
"1774","46780","Van Wert, OH","39161"
"1775","46820","Vermillion, SD","46027"
"1776","46860","Vernal, UT","49047"
"1777","46900","Vernon, TX","48487"
"1778","46980","Vicksburg, MS","28149"
"1779","47020","Victoria, TX","48175"
"1780","47020","Victoria, TX","48469"
"1781","47080","Vidalia, GA","13209"
"1782","47080","Vidalia, GA","13279"
"1783","47180","Vincennes, IN","18083"
"1784","47220","Vineland-Bridgeton, NJ","34011"
"1785","47240","Vineyard Haven, MA","25007"
"1786","47260","Virginia Beach-Norfolk-Newport News, VA-NC","37029"
"1787","47260","Virginia Beach-Norfolk-Newport News, VA-NC","37053"
"1788","47260","Virginia Beach-Norfolk-Newport News, VA-NC","37073"
"1789","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51073"
"1790","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51093"
"1791","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51095"
"1792","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51115"
"1793","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51175"
"1794","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51199"
"1795","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51550"
"1796","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51620"
"1797","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51650"
"1798","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51700"
"1799","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51710"
"1800","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51735"
"1801","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51740"
"1802","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51800"
"1803","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51810"
"1804","47260","Virginia Beach-Norfolk-Newport News, VA-NC","51830"
"1805","47300","Visalia, CA","06107"
"1806","47340","Wabash, IN","18169"
"1807","47380","Waco, TX","48145"
"1808","47380","Waco, TX","48309"
"1809","47420","Wahpeton, ND-MN","27167"
"1810","47420","Wahpeton, ND-MN","38077"
"1811","47460","Walla Walla, WA","53071"
"1812","47540","Wapakoneta, OH","39011"
"1813","47580","Warner Robins, GA","13153"
"1814","47580","Warner Robins, GA","13225"
"1815","47620","Warren, PA","42123"
"1816","47660","Warrensburg, MO","29101"
"1817","47700","Warsaw, IN","18085"
"1818","47780","Washington, IN","18027"
"1819","47820","Washington, NC","37013"
"1820","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","24021"
"1821","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","24031"
"1822","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11001"
"1823","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","24009"
"1824","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","24017"
"1825","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","24033"
"1826","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51013"
"1827","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51043"
"1828","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51047"
"1829","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51059"
"1830","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51061"
"1831","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51107"
"1832","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51113"
"1833","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51153"
"1834","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51157"
"1835","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51177"
"1836","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51179"
"1837","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51187"
"1838","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51510"
"1839","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51600"
"1840","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51610"
"1841","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51630"
"1842","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51683"
"1843","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","51685"
"1844","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","54037"
"1845","47920","Washington Court House, OH","39047"
"1846","47940","Waterloo-Cedar Falls, IA","19013"
"1847","47940","Waterloo-Cedar Falls, IA","19017"
"1848","47940","Waterloo-Cedar Falls, IA","19075"
"1849","47980","Watertown, SD","46029"
"1850","47980","Watertown, SD","46057"
"1851","48020","Watertown-Fort Atkinson, WI","55055"
"1852","48060","Watertown-Fort Drum, NY","36045"
"1853","48100","Wauchula, FL","12049"
"1854","48140","Wausau-Weston, WI","55069"
"1855","48140","Wausau-Weston, WI","55073"
"1856","48180","Waycross, GA","13229"
"1857","48180","Waycross, GA","13299"
"1858","48220","Weatherford, OK","40039"
"1859","48260","Weirton-Steubenville, WV-OH","39081"
"1860","48260","Weirton-Steubenville, WV-OH","54009"
"1861","48260","Weirton-Steubenville, WV-OH","54029"
"1862","48300","Wenatchee, WA","53007"
"1863","48300","Wenatchee, WA","53017"
"1864","48460","West Plains, MO","29091"
"1865","48500","West Point, MS","28025"
"1866","48540","Wheeling, WV-OH","39013"
"1867","48540","Wheeling, WV-OH","54051"
"1868","48540","Wheeling, WV-OH","54069"
"1869","48580","Whitewater, WI","55127"
"1870","48620","Wichita, KS","20015"
"1871","48620","Wichita, KS","20079"
"1872","48620","Wichita, KS","20173"
"1873","48620","Wichita, KS","20191"
"1874","48660","Wichita Falls, TX","48009"
"1875","48660","Wichita Falls, TX","48077"
"1876","48660","Wichita Falls, TX","48485"
"1877","48700","Williamsport, PA","42081"
"1878","48780","Williston, ND","38105"
"1879","48820","Willmar, MN","27067"
"1880","48900","Wilmington, NC","37129"
"1881","48900","Wilmington, NC","37141"
"1882","48940","Wilmington, OH","39027"
"1883","48980","Wilson, NC","37195"
"1884","49020","Winchester, VA-WV","51069"
"1885","49020","Winchester, VA-WV","51840"
"1886","49020","Winchester, VA-WV","54027"
"1887","49060","Winfield, KS","20035"
"1888","49080","Winnemucca, NV","32013"
"1889","49100","Winona, MN","27169"
"1890","49180","Winston-Salem, NC","37057"
"1891","49180","Winston-Salem, NC","37059"
"1892","49180","Winston-Salem, NC","37067"
"1893","49180","Winston-Salem, NC","37169"
"1894","49180","Winston-Salem, NC","37197"
"1895","49220","Wisconsin Rapids-Marshfield, WI","55141"
"1896","49260","Woodward, OK","40045"
"1897","49260","Woodward, OK","40153"
"1898","49300","Wooster, OH","39169"
"1899","49340","Worcester, MA-CT","09015"
"1900","49340","Worcester, MA-CT","25027"
"1901","49380","Worthington, MN","27105"
"1902","49420","Yakima, WA","53077"
"1903","49460","Yankton, SD","46135"
"1904","49500","Yauco, PR","72055"
"1905","49500","Yauco, PR","72059"
"1906","49500","Yauco, PR","72111"
"1907","49500","Yauco, PR","72153"
"1908","49620","York-Hanover, PA","42133"
"1909","49660","Youngstown-Warren-Boardman, OH-PA","39099"
"1910","49660","Youngstown-Warren-Boardman, OH-PA","39155"
"1911","49660","Youngstown-Warren-Boardman, OH-PA","42085"
"1912","49700","Yuba City, CA","06101"
"1913","49700","Yuba City, CA","06115"
"1914","49740","Yuma, AZ","04027"
"1915","49780","Zanesville, OH","39119"
"1916","49820","Zapata, TX","48505"
"1917",NA,NA,"NANA"
"1918","Note: The 2010 OMB Standards for Delineating Metropolitan and Micropolitan Statistical Areas are at <https://www.gpo.gov/fdsys/pkg/FR-2010-06-28/pdf/2010-15605.pdf> and <https://www.gpo.gov/fdsys/pkg/FR-2010-07-07/pdf/2010-16368.pdf>.",NA,"NANA"
"1919","Source: File prepared by U.S. Census Bureau, Population Division, based on Office of Management and Budget, March 2020 delineations <https://www.whitehouse.gov/wp-content/uploads/2020/03/Bulletin-20-01.pdf>.",NA,"NANA"
"1920","Internet Release Date: April 2020",NA,"NANA"
